1	3.860577
2	3.050848
3	3.148936
4	3.618557
5	3.354167
6	3.714286
7	3.774510
8	4.035398
9	3.984962
10	3.641026
11	3.921875
12	4.356643
13	3.432990
14	3.978495
15	3.811189
16	2.888889
17	3.088889
18	2.833333
19	3.677419
20	3.560976
21	2.581395
22	4.212329
23	4.255814
24	3.505495
25	3.458065
26	3.538461
27	3.192308
28	3.893939
29	2.803571
30	3.750000
31	3.569620
32	3.784314
33	3.480769
34	2.400000
35	2.000000
36	2.300000
37	2.200000
38	2.865672
39	3.304348
40	3.032258
41	3.043478
42	3.810127
43	2.954545
44	3.411765
45	4.189189
46	3.833333
47	3.530303
48	4.062500
49	3.358974
50	4.336917
51	3.363636
52	4.000000
53	2.928571
54	3.338983
55	3.700000
56	4.183099
57	4.095238
58	3.632653
59	4.225000
60	3.935484
61	3.757576
62	2.965517
63	2.954545
64	4.460000
65	3.634921
66	3.575000
67	3.173077
68	3.470588
69	3.854545
70	3.681159
71	3.761468
72	3.301587
73	3.441176
74	2.800000
75	3.000000
76	3.344828
77	3.298851
78	2.562500
79	4.025478
80	2.868421
81	3.540984
82	3.674603
83	4.056818
84	3.200000
85	3.225806
86	3.915493
87	3.810811
88	3.540000
89	4.109489
90	3.125000
91	3.397059
92	3.571429
93	3.683333
94	3.179105
95	3.796117
96	4.015504
97	3.812030
98	4.291262
99	3.800000
100	4.209486
101	3.243243
102	3.035714
103	1.636364
104	1.000000
105	2.581395
106	2.875000
107	3.375000
108	3.290323
109	3.476191
110	2.562500
111	3.540323
112	2.571429
113	4.250000
114	4.447369
115	4.000000
116	3.857143
117	3.735751
118	3.226950
119	5.000000
120	2.256410
121	3.513089
122	2.285714
123	3.225806
124	4.067961
125	3.452991
126	3.864407
127	4.310881
128	3.483871
129	3.809524
130	2.222222
131	3.787234
132	4.093023
133	3.954545
134	4.321839
135	4.085938
136	4.074074
137	4.000000
138	2.181818
139	2.760000
140	3.218750
141	3.483871
142	3.200000
143	3.701754
144	3.917355
145	2.352941
146	2.285714
147	3.569892
148	3.223881
149	2.916667
150	3.802325
151	3.658228
152	3.405406
153	3.859504
154	3.787234
155	3.255814
156	4.096385
157	3.811594
158	2.906250
159	3.434783
160	3.400000
161	3.545455
162	3.642857
163	3.583333
164	3.658228
165	4.310345
166	4.025000
167	3.148148
168	4.064935
169	4.303571
170	4.305085
171	4.000000
172	4.096045
173	4.135714
174	4.212121
175	3.916667
176	3.970803
177	3.968750
178	4.311475
179	3.971963
180	3.990909
181	4.000000
182	3.907563
183	4.102564
