1	3.877010
2	3.192091
3	3.027956
4	3.554814
5	3.295505
6	3.565476
7	3.799489
8	3.994114
9	3.905131
10	3.810513
11	3.840567
12	4.387999
13	3.417645
14	3.967025
15	3.778928
16	3.182540
17	3.118912
18	2.791667
19	3.930814
20	3.393391
21	2.766307
22	4.152522
23	4.127907
24	3.445518
25	3.442801
26	3.445701
27	3.112283
28	3.929608
29	2.669027
30	3.922619
31	3.631476
32	3.792157
33	3.451495
34	2.950000
35	2.142857
36	1.983333
37	2.266666
38	3.027175
39	3.261930
40	2.881514
41	3.093168
42	3.803614
43	3.005051
44	3.313025
45	4.059711
46	3.583333
47	3.600973
48	4.097287
49	3.322344
50	4.357604
51	3.465602
52	3.790000
53	2.955665
54	3.225047
55	3.704431
56	4.050113
57	3.994987
58	3.647496
59	4.065989
60	4.013196
61	3.878788
62	3.127686
63	3.108851
64	4.444285
65	3.528999
66	3.549695
67	3.047323
68	3.417112
69	3.853555
70	3.659163
71	3.781635
72	3.196248
73	3.470588
74	3.150000
75	3.000000
76	3.412414
77	3.274426
78	2.457721
79	4.043465
80	2.750877
81	3.556206
82	3.718783
83	4.062500
84	2.975000
85	3.020310
86	3.938759
87	3.913218
88	3.539912
89	4.138078
90	3.051862
91	3.578529
92	3.619048
93	3.726282
94	3.089552
95	3.811852
96	4.007752
97	3.792194
98	4.289653
99	3.704878
100	4.155724
101	3.260510
102	3.133241
103	2.068182
104	1.500000
105	2.564891
106	2.886218
107	3.520833
108	3.086338
109	3.432126
110	2.514584
111	3.489756
112	2.478022
113	4.125000
114	4.447823
115	3.600000
116	3.827122
117	3.692200
118	3.215448
119	4.500000
120	2.235348
121	3.445620
122	2.335840
123	3.235544
124	4.051838
125	3.553267
126	3.787467
127	4.284986
128	3.536053
129	3.821429
130	2.253968
131	3.726951
132	4.076426
133	3.868839
134	4.296054
135	3.970450
136	4.125273
137	3.902299
138	2.653409
139	2.780000
140	3.212823
141	3.498033
142	3.062963
143	3.767544
144	3.872612
145	2.450664
146	2.642857
147	3.469728
148	3.202105
149	3.003788
150	3.830740
151	3.632685
152	3.613814
153	3.786895
154	3.743617
155	3.118816
156	3.971270
157	3.681659
158	2.595982
159	3.244664
160	3.475862
161	3.481818
162	3.551429
163	3.553030
164	3.586059
165	4.126601
166	4.179167
167	2.986574
168	4.066418
169	4.458237
170	4.176736
171	3.866667
172	4.200654
173	4.168401
174	4.250205
175	3.799242
176	3.947987
177	3.867937
178	4.343237
179	3.911420
180	4.045004
181	4.007663
182	3.953782
183	4.029059
184	3.441749
185	4.100260
186	3.836984
187	4.186216
188	3.675755
189	4.106061
190	4.136245
191	4.165536
192	4.129955
193	3.919281
194	4.056911
195	3.933841
196	3.915608
197	4.102885
198	4.009052
199	4.177574
200	3.823513
201	3.514706
202	3.763104
203	3.862439
204	3.834285
205	3.993671
