1	3.878319
2	3.206107
3	3.033333
4	3.550239
5	3.302325
6	3.576923
7	3.798469
8	3.995434
9	3.896321
10	3.831461
11	3.847458
12	4.385768
13	3.418478
14	3.967213
15	3.778157
16	3.205128
17	3.119565
18	2.800000
19	3.956522
20	3.416667
21	2.761905
22	4.151515
23	4.120879
24	3.448276
25	3.443686
26	3.452055
27	3.105263
28	3.931159
29	2.666667
30	3.945946
31	3.629870
32	3.790123
33	3.453608
34	2.714286
35	2.181818
36	2.153846
37	2.250000
38	3.008333
39	3.264368
40	2.894737
41	3.081081
42	3.804054
43	3.000000
44	3.341772
45	4.050000
46	3.555556
47	3.601504
48	4.094017
49	3.320988
50	4.358490
51	3.456790
52	3.769231
53	2.953125
54	3.240385
55	3.704698
56	4.060914
57	4.000000
58	3.645714
59	4.060241
60	4.015625
61	3.864407
62	3.141732
63	3.097561
64	4.445230
65	3.539130
66	3.549383
67	3.048544
68	3.417910
69	3.853583
70	3.661355
71	3.781818
72	3.193799
73	3.468750
74	3.000000
75	3.000000
76	3.407408
77	3.278146
78	2.454545
79	4.044643
80	2.764706
81	3.554545
82	3.720306
83	4.062500
84	3.000000
85	3.034483
86	3.940000
87	3.905797
88	3.539906
89	4.138182
90	3.052632
91	3.587413
92	3.615385
93	3.723214
94	3.087591
95	3.812785
96	4.006780
97	3.792969
98	4.289743
99	3.709302
100	4.155512
101	3.260274
102	3.129630
103	1.866667
104	1.400000
105	2.567568
106	2.887324
107	3.500000
108	3.076923
109	3.430769
110	2.516129
111	3.485294
112	2.450000
113	4.111111
114	4.447761
115	3.733333
116	3.824000
117	3.693122
118	3.215017
119	4.500000
120	2.238806
121	3.438228
122	2.339623
123	3.234783
124	4.053476
125	3.557377
126	3.804124
127	4.283293
128	3.538461
129	3.821705
130	2.260870
131	3.726316
132	4.077236
133	3.871345
134	4.292929
135	3.969112
136	4.123809
137	3.900585
138	2.578947
139	2.780000
140	3.213115
141	3.500000
142	3.070175
143	3.765766
144	3.872428
145	2.446154
146	2.500000
147	3.470270
148	3.203125
149	3.000000
150	3.828026
151	3.631902
152	3.634146
153	3.785425
154	3.747126
155	3.102041
156	3.986486
157	3.692913
158	2.616667
159	3.227723
160	3.463768
161	3.481818
162	3.556604
163	3.554348
164	3.589404
165	4.109375
166	4.120690
167	2.955224
168	4.066456
169	4.466102
170	4.173554
171	3.876923
172	4.204360
173	4.172840
174	4.252381
175	3.817308
176	3.947183
177	3.861314
178	4.344000
179	3.909502
180	4.045249
181	4.007890
182	3.951327
183	4.034364
184	3.431035
185	4.100419
186	3.836653
187	4.186603
188	3.682353
189	4.106061
190	4.137097
191	4.163043
192	4.120690
193	3.917197
194	4.058091
195	3.933555
196	3.916335
197	4.104602
198	4.007874
199	4.175757
200	3.825243
201	3.516854
202	3.764286
203	3.868132
204	3.834286
205	3.992647
206	3.380000
207	3.818182
208	3.945000
209	3.905759
210	3.930514
211	3.912621
212	3.456522
213	3.985075
214	3.350877
215	3.698113
216	3.910345
217	3.158333
218	3.456140
219	3.171171
220	3.363636
221	3.729730
222	3.660274
223	4.198529
224	3.704545
225	2.908257
226	3.355422
227	3.279503
228	3.815574
229	3.111111
230	3.447236
231	2.683099
232	3.207921
233	3.290323
234	3.775000
235	2.847926
236	3.622222
237	3.710938
238	3.875000
239	3.513333
240	2.788461
241	3.546875
242	3.991453
243	2.439394
244	3.166667
245	3.108333
246	3.935484
247	1.800000
248	3.675000
249	3.246154
250	3.477157
251	4.260870
252	2.943038
253	3.692308
254	2.451613
255	3.360465
256	3.562500
257	3.745875
258	3.803536
259	2.685185
260	2.574803
261	2.558140
262	3.712121
263	2.157895
264	2.742574
265	3.863436
266	2.714286
267	3.444444
268	3.792157
269	3.926984
270	3.595588
271	3.232228
272	4.262626
273	3.569507
274	3.500000
275	4.011194
276	3.697987
277	3.464789
278	3.233333
279	3.285714
280	3.188235
281	3.143836
282	3.685345
283	3.717514
284	3.160622
285	4.265432
286	3.656965
287	3.589744
288	3.441423
289	2.980695
290	3.114583
291	3.370079
292	3.666667
293	3.802721
294	3.156701
295	3.402597
296	3.333333
297	3.960000
298	3.768041
299	2.931507
300	3.631090
301	3.304348
302	4.161616
303	3.686567
304	3.536913
305	3.643678
306	3.947917
307	3.515957
308	2.966667
309	2.857143
310	3.600000
311	3.680000
312	3.162500
313	4.245714
314	1.000000
315	4.100000
316	4.196429
317	3.911765
318	4.466443
319	3.273809
320	4.050000
321	3.130177
322	3.087156
323	2.933333
324	3.136000
325	2.546875
326	3.360000
327	3.377143
328	3.423729
329	3.333333
330	3.024390
331	3.539823
332	3.461539
333	3.593626
334	3.359375
335	2.761905
336	2.627907
337	3.000000
338	2.659341
339	3.255319
340	3.587301
341	3.090909
342	2.923077
343	3.096774
344	3.654546
345	3.400000
346	3.642857
347	3.510949
348	3.296296
349	2.903226
350	3.146342
351	2.700000
352	2.115385
353	2.428571
354	3.486111
355	2.926829
356	3.381443
357	4.291667
358	2.615385
359	3.500000
360	3.200000
361	3.500000
362	2.821429
363	2.723404
364	2.675676
365	3.208333
366	3.340425
367	3.458823
368	1.903226
369	2.636364
370	2.820513
371	3.164179
372	3.529412
373	2.897436
374	2.272727
375	1.956522
376	2.833333
377	2.153846
378	3.722772
379	2.976744
380	3.336207
381	3.550000
382	3.594594
383	2.064516
384	2.782609
385	3.562500
386	2.816092
387	3.384615
388	2.392857
389	3.444444
390	3.200000
391	2.745763
392	3.544118
393	3.411458
394	3.333333
395	2.589286
396	2.814815
397	2.583333
398	2.076923
399	3.303371
400	2.722222
401	2.802632
402	3.464706
403	3.427861
404	3.673267
405	3.313953
406	2.448980
407	2.511628
408	4.491071
409	3.142857
410	3.129630
411	2.914110
412	2.397850
413	2.636364
414	3.532258
415	2.840000
416	3.484375
417	3.095891
418	3.581395
419	3.724719
420	3.666667
421	3.594340
422	2.846154
423	3.833333
424	1.315789
425	3.741176
426	2.843750
427	4.292237
428	3.818182
429	3.938144
430	4.000000
431	3.535948
432	3.770115
433	3.690058
434	3.835821
435	3.949074
436	3.535353
437	1.000000
438	1.166667
439	1.000000
440	1.642857
441	2.566038
442	1.250000
443	3.808642
444	2.717391
445	3.500000
446	2.444444
447	3.504132
448	3.388235
449	3.034188
450	2.396825
451	3.347059
452	2.666667
453	1.937500
454	2.875000
455	3.255172
456	2.312500
457	1.740741
458	3.122222
459	3.750000
460	3.000000
461	3.621622
462	3.804054
463	3.859155
464	3.592592
465	3.564706
